temp_Standard Unit,Super Unit,temp_Secondary Category,Display Category,temp_Display Category ErpId,temp_Primary Category ErpId,temp_Secondary Category ErpId,temp_Product Division ErpId,Product,Variant,PTR,PTR Delta,PTD,Display MRP,MRP,Unit,Alternate Category,Description,Standard Unit Conversion Factor,Super Unit Conversion Factor,Product Erp Id,Schemes,Display Order,Is Promoted,Is Markdown Margin logic,Packaging Type,Minimum Batch Quantity,Pack Size,Color Name,RGB Values,ImageId,Product Weight in gm,Channel,Expiry (Days),GST Category,CESS Category,Short Name,HSN Code,Shelf Life In Days,Net Weight,Gross Weight,PTRMT,PTD Super,PTD Sub,Product_AttributeText1,Product_AttributeText2,Product_AttributeBoolean1,Product_AttributeBoolean2,Product_AttributeNumber1,Product_AttributeNumber2,Product_AttributeDate1,Product_AttributeDate2,GUID,HASHKEY,IsSaleable,AdditionalUnit,AdditionalUnitConversionFactor,Barcode,Product_Property_1,Product_Property_2,Product_Property_3
CAR,KG,5KG,Peanut Salted,AEI9C370812D50054,"Nuts, Seeds, Berries_In-Home","5KG_Nuts, Seeds, Berries_In-Home",A,Salted Peanut 1 KG*12 KG,,206.044,,193.92,270,270,PAC,Peanuts,Salted Peanut 1*12,12,1,FE081210001200000D,,2558,FALSE,FALSE,,1,D5,,,,0,,,12,,F43871000,20081100,,,1000,,189.19,193.92,Salted Peanut,Salted Peanut,,,,,,,a1c2d7ae-8069-445b-a8ea-b7859b5f2498,DBD84F29E6321C8F22617360CDB89C72,TRUE,,,,NOIDA,Domestic,54
CAR,KG,LARGE PACK,Rusk (Suji) 250 Gm,EAK8C353544E54895,Bakery_Emerging,LARGE PACK_Bakery_Emerging,E,Rusk Suji 250GM*7KG,,35.714,,33.53,45,45,PAC,Rusk/Toast,Rusk (Suji) 250 Gm*7.0,28,4,FA354402500700000D,,2537,FALSE,FALSE,,1,E5,,,,0,,,5,,F20190250,19054000,,,250,0,0,0,Rusk/Toast,Suji Rusk,,,,,,,e7d32d5e-c13f-4126-922e-e3cc5a3b7e07,FBB22E2EA081DF8510D7E7D9670B8785,TRUE,,,,NOIDA,Domestic,4895
CAR,KG,1 KG,Soan Papdi Desi Ghee 1 Kg,DHL4C530836B11413,Sweets_Ambient,1 KG_Sweets_Ambient,D,Soan Papdi Desi Ghee 1 KG*10 KG,,350.877,,331.02,420,420,PAC,Soan Papdi,Soan Papdi 1 Kg*10,10,1,FH083610001000000D,,2716,FALSE,FALSE,,1,B1,,,,0,,,5,,F45101000,21069099,,,1000,0,0,0,Soan Papdi Ghee,Soan Papdi Desi Ghee,,,,,,,ee847bfe-8ba2-4122-9863-7b2e5152bbd7,93843382B4EB9A19AD3812B825E2D7E1,TRUE,,,,NOIDA,Domestic,1413
CAR,KG,400 GM,Soan Papdi Cow Ghee 400 Gm,DHL4D660835B21410,Sweets_Ambient,400 GM_Sweets_Ambient,D,Soan Papdi Cow Ghee 400 GM*8 KG (MT),,323.81,,323.81,330,330,PAC,Soan Papdi,SOAN PAPDI (COW GHEE) 400 GM*8.0 (MT)-B,20,2.5,FH083504000800000D,,2714,FALSE,FALSE,,1,B2,,,,0,,,5,,F45190400,21069099,,,400,,323.81,323.81,Soan Papdi Cow Ghee,Soan Papdi Cow Ghee,,,,,,,20369cac-5589-49e6-86bc-946c21d07503,DA62053238E3E5841727BC4A0021BCD9,TRUE,,,,NOIDA,Domestic,1410
CAR,KG,800 GM,Soan Papdi Cow Ghee 800 Gm,DHL4D660835B61412,Sweets_Ambient,800 GM_Sweets_Ambient,D,Soan Papdi Cow Ghee 400+400 GM*8 KG,,275.689,,273.42,330,330,PAC,Soan Papdi,Soan Papdi Cow Ghee 400+400=800*8,10,1.25,FH083508000800000D,,2715,FALSE,FALSE,,1,B6,,,,0,,,5,,F45190800,21069099,,,800,,,273.42,Soan Papdi Cow Ghee,Soan Papdi Cow Ghee,,,,,,,88669e5a-5bac-4874-a276-a51cae2778c5,A781587868A781527D7A601FE0EBBBD6,TRUE,,,,NOIDA,Domestic,1412
CAR,KG,200 GM,Aloo Bhujia Plain 200 Gm,ADA1A060921B40130,Namkeen_In-Home,200 GM_Namkeen_In-Home,A,Aloo Bhujia Plain 200GM*11KG NGP,,41.9719,,39.59,55,55,PAC,Aloo Bhujia,Aloo Bhujia 200Gm (11KgC/S) Standy Pouch,55,5,FD092102001100000D,,36,FALSE,FALSE,,1,B4,,,,0,,,12,,FDNMA3902001100,21069099,,,200,,38.25,39.59,Aloo Bhujia,Aloo Bhujia,,,,,,,cb7a924d-ab8a-4c3c-b048-8a132cfd1724,AC79CA999E919FB126E26A796C39CD93,TRUE,,,,NAGPUR,Domestic,130
CAR,KG,750 ML,Syrup Badam Kesaria 750 Ml,EBL6C840868C51515,Beverages_Emerging,750 ML_Beverages_Emerging,E,Syrup Badam Kesaria 750 ML*9 KG,,230.9117,,219.91,300,300,PAC,Squash,SYRUP BADAM KESARIA 750 ML* 9.0 (12),12,1.333,FB086807500900000D,,2805,FALSE,FALSE,,1,C5,,,,0,,,12,,F46810750,20089999,,,750,0,0,0,Syrup,Syrup Badam Kesaria,,,,,,,6cbb48ff-0747-471d-8907-9d59a425fb0d,8138B67958C258E1D1AE5B0FC0E82833,TRUE,,,,NOIDA,Domestic,1515
CAR,KG,750 ML,Syrup Lemon Crush 750 Ml,EBL6C840871C51519,Beverages_Emerging,750 ML_Beverages_Emerging,E,Syrup Lemon Crush 750 ML*9 KG,,130.85,,124.61,170,170,PAC,Squash,SYRUP LEMON CRUSH 750 ML*9.0 (12),12,1.333,FB087107500900000D,,2808,FALSE,FALSE,,1,C5,,,,0,,,12,,F46840750,20089912,,,750,0,0,0,Syrup,Syrup Lemon Crush,,,,,,,a7aead93-685e-4751-8874-96111771b440,4A309BE1172DBD838C177B08A62A1827,TRUE,,,,NOIDA,Domestic,1519
CAR,KG,750 ML,Syrup Orange Crush 750 Ml,EBL6C840873C51521,Beverages_Emerging,750 ML_Beverages_Emerging,E,Syrup Orange Crush 750 ML*9 KG,,130.85,,124.61,170,170,PAC,Squash,SYRUP ORANGE CRUSH 750ML* 9.0 (12),12,1.333,FB087307500900000D,,2810,FALSE,FALSE,,1,C5,,,,0,,,12,,F46870750,20089913,,,750,0,0,0,Syrup,Syrup Orange Crush,,,,,,,5f30ea92-48be-4e96-b9d8-6498b33b4a51,C990F7DE2120590BB648B9AB3E4644C4,TRUE,,,,NOIDA,Domestic,1521
CAR,KG,200 GM,Gup Shup Peanut 200 Gm,AEI9A840392B40682,"Nuts, Seeds, Berries_In-Home","200 GM_Nuts, Seeds, Berries_In-Home",A,Gup Shup Peanut 200 GM*12 KG,,42.735,,40.22,56,56,PAC,Peanuts,Tasty Gup Shup 200*12,60,5,FE039202001200000D,,1169,FALSE,FALSE,,1,B4,,,,0,,,12,,F47590200,21069099,,,200,0,0,0,Gup Shup,Gup Shup Peanut,,,,,,,10712db5-cd91-47bf-bd07-0a6d2407fa03,B154CE5B5F23471548505BC544F35B3E,TRUE,,,,NOIDA,Domestic,682
CAR,KG,200 GM,Aloo Bhujia Plain 200 Gm,ADA1A060921B40130,Namkeen_In-Home,200 GM_Namkeen_In-Home,A,Aloo Bhujia 200+20=220 GM*12.1 KG NGP,,41.9719,,39.59,55,55,PAC,Aloo Bhujia,Aloo Bhujia 220Gm(12.1KgC/S)Standy Pouch,55,4.545,FD092102201210000D,,12,FALSE,FALSE,,1,B4,,,,0,,,12,,FDNMA3902201210,21069099,,,220,,38.25,39.59,Aloo Bhujia,Aloo Bhujia,,,,,,,80ddf3d5-2ce4-4265-b3ff-b70fc187de75,2E3FB8A3BBA563C48356F06F7EED59D1,TRUE,,,,NAGPUR,Domestic,130
CAR,KG,750 ML,Syrup Combo 750 Ml,EBL6C840869C51516,Beverages_Emerging,750 ML_Beverages_Emerging,E,Syrup Combo 750 ML*6 KG,,219.2966,,205.25,295,295,PAC,Squash,SYRUP COMBO (3 PACK 250 ML)=750 ML*6.00,8,1.333,FB086907500600000D,,2806,FALSE,FALSE,,1,C5,,,,0,,,18,,F83510750,21069011,,,750,,,205.25,Syrup,Syrup Combo,,,,,,,133beb5a-f47f-4701-aea5-04355446df40,66709F4E906A82BA11CD76875D4CBAD4,TRUE,,,,NOIDA,Domestic,1516
CAR,KG,200 GM,Aloo Bhujia Plain 200 Gm,ADA1A060921B40130,Namkeen_In-Home,200 GM_Namkeen_In-Home,A,Aloo Bhujia 200+20=220 GM*16.5 KG NGP,,41.9719,,39.59,55,55,PAC,Aloo Bhujia,AlooBhujia 220Gm(16.5 KGC/S)Standy Pouch,75,4.545,FD092102201650000D,,13,FALSE,FALSE,,1,B4,,,,0,,,12,,FDNMA3902201650,21069099,,,220,,38.25,39.59,Aloo Bhujia,Aloo Bhujia,,,,,,,229c1dc8-bcc9-473b-8001-9a49376716b3,A6FD2C55A6F4A48FB349E6269FEDD196,TRUE,,,,NAGPUR,Domestic,130
CAR,KG,200 GM,Aloo Bhujia Plain 200 Gm,ADA1A060921B40130,Namkeen_In-Home,200 GM_Namkeen_In-Home,A,Aloo Bhujia Plain 220GM*11KG NGP,,41.9719,,39.59,55,55,PAC,Aloo Bhujia,Aloo Bhujia 220Gm (11Kg/CS) Standy Pouch,50,4.545,FD092102201100000D,,37,FALSE,FALSE,,1,B4,,,,0,,,12,,FDNMA3902201100,21069099,,,220,,38.25,39.59,Aloo Bhujia,Aloo Bhujia,,,,,,,3d15150b-d4bd-491e-9e38-4fec0fd8cffe,732BBD809B501873027F813ADEAC072C,TRUE,,,,NAGPUR,Domestic,130
CAR,KG,200 GM,Khara Boondi 200 Gm,ADA4A200457B40806,Namkeen_In-Home,200 GM_Namkeen_In-Home,A,Khara Boondi 200 GM*8 KG NGP,,39.6825,,37.43,52,52,PAC,Besan Namkeen,Khari Boondi 200 Gm (8 Kg C/S),40,5,FD045702000800000D,,1381,FALSE,FALSE,,1,B4,,,,0,,,12,,FDNMG1902000800,21069099,,,200,,36.17,37.43,Boondi,Khara Boondi,,,,,,,8d861ae5-b123-4b62-baf8-ef15a4f100c8,8DCDDB88CCFEF006089C6093EFDEA30E,TRUE,,,,NAGPUR,Domestic,806
CAR,KG,200 GM,Khara Boondi 200 Gm,ADA4A200457B40806,Namkeen_In-Home,200 GM_Namkeen_In-Home,A,Khara Boondi 200 GM*10 KG NGP,,41.9719,,39.59,55,55,PAC,Besan Namkeen,Khari Boondi 200 Gm (10 Kg C/S) DOM,50,5,FD045702001000000D,,1380,FALSE,FALSE,,1,B4,,,,0,,,12,,FDNMG1902001000,21069099,,,200,0,38.25,39.59,Boondi,Khara Boondi,,,,,,,6062f53e-01ab-42f1-aa3e-e372d8ab2b17,243461EF0542C8ECC4D4E5D750E46556,TRUE,,,,NAGPUR,Domestic,806
CAR,KG,200 GM,Gathiya 200 Gm,ADA4A760374B40628,Namkeen_In-Home,200 GM_Namkeen_In-Home,A,Gathiya 200 GM*8 KG,,41.972,,39.5,55,55,PAC,Besan Namkeen,GATHIYA 200 GmS*8,40,5,FD037402000800000D,,1027,FALSE,FALSE,,1,B4,,,,0,,,12,,F17980200,21069099,,,200,0,0,0,Gathiya,Gathiya,,,,,,,38830d7d-c6fa-4917-8f30-b8286f643f80,1A1246082B0E7632CC0A079622691C89,TRUE,,,,NOIDA,Domestic,628
CAR,KG,200 GM,Gathiya 200 Gm,ADA4A760374B40628,Namkeen_In-Home,200 GM_Namkeen_In-Home,A,Gathiya 200 GM*9.6 KG NGP,,34.3407,,32.39,45,45,PAC,Besan Namkeen,Gathiya 200 Gm (9.6 KG C/S),48,5,FD037402000960000D,,1028,FALSE,FALSE,,1,B4,,,,0,,,12,,FDNMA2302000960,21069099,,,200,0,31.3,32.39,Gathiya,Gathiya,,,,,,,7051b30c-8061-406e-b182-05276b57153d,22387AAABB20CEF21F4C277E0578AA11,TRUE,,,,NAGPUR,Domestic,628
CAR,KG,1 KG,Bhujia 1 Kg,ADA5A160922B11668,Namkeen_In-Home,1 KG_Namkeen_In-Home,A,Bhujia 1 KG*12 KG,,221.307,,208.29,290,290,PAC,Bhujia Sev,Bhujia 1*12,12,1,FD092210001200001D,,205,FALSE,FALSE,,1,B1,,,,0,,,12,,F04901000,21069099,,,1000,0,0,0,Bhujia Sev,Bhujia,,,,,,,b12b540c-1e60-4f03-ba42-845c0630f1c4,7A57A01079BE539EEFA0AEAF6143FF8F,TRUE,,,,NOIDA,Domestic,1668
CAR,KG,1 KG,Bhujia 1 Kg,ADA5A160922B11668,Namkeen_In-Home,1 KG_Namkeen_In-Home,A,Bhujia (GW) 1.025 KG*12.3 KG,,219.4941,,206.58,295,295,PAC,Bhujia Sev,BHUJIA 1025 Gm*12.30 (GW),12,0.976,FD092210251230000D,,201,FALSE,FALSE,,1,B1,,,,0,,,12,,F04901025,21069099,,,1025,0,0,0,Bhujia Sev,Bhujia,,,,,,,276303ed-c2ed-4cfa-94a7-cd99cd372319,C57AD495E7ED61188620A25F465528C6,TRUE,,,,NOIDA,Domestic,1668
CAR,KG,1 KG,Bhujia 1 Kg,ADA5A160922B11668,Namkeen_In-Home,1 KG_Namkeen_In-Home,A,Bhujia 1 KG*12 KG NGP,,221.3065,,208.77,290,290,PAC,Bhujia Sev,Bhujia Sev 1 KG (12 KG C/S) DOM,12,1,FD092210001200002D,,206,FALSE,FALSE,,1,B1,,,,0,,,12,,FDNMA0110001200,21069099,,,1000,0,201.71,208.77,Bhujia Sev,Bhujia,,,,,,,e4022f3c-7664-4ca2-ae30-d4cd27e745ff,D8BC7C84DE6127CDCDDEBF13CBB0FB3E,TRUE,,,,NAGPUR,Domestic,1668
CAR,KG,1 KG,Bhujia 1 Kg,ADA5A160922B11668,Namkeen_In-Home,1 KG_Namkeen_In-Home,A,Bhujia 1 KG*16 KG NGP,,198.4127,,187.18,260,260,PAC,Bhujia Sev,Bhujia Sev 1 Kg (16 kg C/S),16,1,FD092210001600000D,,207,FALSE,FALSE,,1,B1,,,,0,,,12,,FDNMA0110001600,21069099,,,1000,,180.85,187.18,Bhujia Sev,Bhujia,,,,,,,e7d3140a-e654-4912-93cc-8141cfddaf47,55569AD852F470082FF556D8A47BDF92,TRUE,,,,NAGPUR,Domestic,1668
CAR,KG,400 GM,Bhujia 400 Gm,ADA5A160922B21672,Namkeen_In-Home,400 GM_Namkeen_In-Home,A,Bhujia 400 GM*16 KG,,91.575,,86.19,120,120,PAC,Bhujia Sev,Bhujia 400*16(S67),40,2.5,FD092204001600001D,,215,FALSE,FALSE,,1,B2,,,,0,,,12,,F04900400,21069099,,,400,0,0,0,Bhujia Sev,Bhujia,,,,,,,662411be-d95e-4a3c-b41e-e6277e70b995,844B93FBB40CEDFF91C431C66F312044,TRUE,,,,NOIDA,Domestic,1672
CAR,KG,400 GM,Bhujia 400 Gm,ADA5A160922B21672,Namkeen_In-Home,400 GM_Namkeen_In-Home,A,Bhujia (GW) 410 GM*16.4 KG,,88.542,,83.33,119,119,PAC,Bhujia Sev,BHUJIA 410 Gm*16.40 (GW),40,2.439,FD092204101640000D,,203,FALSE,FALSE,,1,B2,,,,0,,,12,,F04900410,21069099,,,410,0,0,0,Bhujia Sev,Bhujia,,,,,,,307fbfd7-974b-444d-959e-5de5f9d9f393,7FD0F32D212BFAD80C437B0D7F75DDE5,TRUE,,,,NOIDA,Domestic,1672
CAR,KG,400 GM,Bhujia 400 Gm,ADA5A160922B21672,Namkeen_In-Home,400 GM_Namkeen_In-Home,A,Bhujia 400 GM*16 KG NGP,,80.1282,,75.59,105,105,PAC,Bhujia Sev,Bhujia Sev 400 Gm ( 16 Kg C/s),40,2.5,FD092204001600002D,,216,FALSE,FALSE,,1,B2,,,,0,,,12,,FDNMA0104001600,21069099,,,400,,73.03,75.59,Bhujia Sev,Bhujia,,,,,,,81835197-39af-41e0-b7f0-33947faa03b7,6A24081E3A7AD29293142CB85DB4CAE0,TRUE,,,,NAGPUR,Domestic,1672
CAR,KG,400 GM,Bhujia 400 Gm,ADA5A160922B21672,Namkeen_In-Home,400 GM_Namkeen_In-Home,A,Bhujia 400 GM*12 KG NGP,,91.5751,,86.39,120,120,PAC,Bhujia Sev,Bhujia Sev 400 Gm (12 KG C/S) DOM,30,2.5,FD092204001200000D,,214,FALSE,FALSE,,1,B2,,,,0,,,12,,FDNMA0104001200,21069099,,,400,0,83.47,86.39,Bhujia Sev,Bhujia,,,,,,,721f66f8-cb25-4863-b9d5-723c448d4b72,FCB741DABB167683DA679E60AF57D5BC,TRUE,,,,NAGPUR,Domestic,1672
CAR,KG,GIFT PACK,Lamhe La Jawaab 820 Gm,DJF2L095381B83384,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,D,GP-Lamhe La Jawaab 820 GM*8.2 KG,,387.422,,365.49,499,499,PAC,Gift Pack,LAMHE LA JAWAAB 820GM*8.2 KG,10,1.22,FJ538108200820000D,,1103,FALSE,FALSE,,1,B8,,,,0,,,12,,F30930820,21069099,,,820,,357.62,365.49,Gift Pack Combo,Lamhe La Jawaab,,,,,,,d7c3d9ab-3014-4ded-bae4-ec9bbbfa0fdc,A3EB21DC87B10F3DF412C2806DEDA698,TRUE,,,,NOIDA,Domestic,3384
CAR,KG,GIFT PACK,Mazedaar Moments 920 Gm,DJF2L095382B83385,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,D,GP-Mazedaar Moments 920 GM*9.2 KG,,348.602,,328.87,449,449,PAC,Gift Pack,MAZEDAAR MOMENTS 920GM * 10 PKT,10,1.087,FJ538209200920000D,,1108,FALSE,FALSE,,1,B8,,,,0,,,12,,F30920920,21069099,,,920,,321.79,328.87,Gift Pack Combo,Mazedaar Moments,,,,,,,5e4c0e46-ccd3-4eba-a020-e8817822e44e,0577072FAE52E19CD6769CA415BB7CDB,TRUE,,,,NOIDA,Domestic,3385
CAR,KG,200 GM,Bhujia 200 Gm,ADA5A160922B41670,Namkeen_In-Home,200 GM_Namkeen_In-Home,A,Bhujia 200 GM*16 KG,,45.787,,43.09,60,60,PAC,Bhujia Sev,Bhujia 200*16 (Domestic),80,5,FD092202001600001D,,211,FALSE,FALSE,,1,B4,,,,0,,,12,,F04900200,21069099,,,200,0,0,0,Bhujia Sev,Bhujia,,,,,,,00a412be-69a1-46df-bf58-ce6dd478c30f,2035638E828590129B3E58E888A882E6,TRUE,,,,NOIDA,Domestic,1670
CAR,KG,200 GM,Bhujia 200 Gm,ADA5A160922B41670,Namkeen_In-Home,200 GM_Namkeen_In-Home,A,Bhujia (GW) 205 GM*16.4 KG,,44.643,,42.01,60,60,PAC,Bhujia Sev,BHUJIA 205 Gm*16.40 (GW),80,4.878,FD092202051640000D,,202,FALSE,FALSE,,1,B4,,,,0,,,12,,F04900205,21069099,,,205,0,0,0,Bhujia Sev,Bhujia,,,,,,,68d0aad4-ced8-445a-adad-8d9b6509af0f,293B6FF12C039F5291BD1C2D05FD5739,TRUE,,,,NOIDA,Domestic,1670
CAR,KG,200 GM,Bhujia 200 Gm,ADA5A160922B41670,Namkeen_In-Home,200 GM_Namkeen_In-Home,A,Bhujia 200 GM*16 KG NGP,,41.9719,,39.59,55,55,PAC,Bhujia Sev,Bhujia Sev 200 Gm (16Kg C/S)Standy Pouch,80,5,FD092202001600002D,,212,FALSE,FALSE,,1,B4,,,,0,,,12,,FDNMA2702001600,21069099,,,200,,38.25,39.59,Bhujia Sev,Bhujia,,,,,,,6ea41553-22ff-4f18-88b2-da174244ef43,A31DB21A409EAF5ED4B0CE9FBB763F8C,TRUE,,,,NAGPUR,Domestic,1670
CAR,KG,200 GM,Bhujia 200 Gm,ADA5A160922B41670,Namkeen_In-Home,200 GM_Namkeen_In-Home,A,Bhujia 200 GM*12 KG NGP,,45.7875,,43.19,60,60,PAC,Bhujia Sev,Bhujia Sev 200 Gm ( 12 KG C/S) DOM,60,5,FD092202001200000D,,210,FALSE,FALSE,,1,B4,,,,0,,,12,,FDNMA0102001200,21069099,,,200,0,41.73,43.19,Bhujia Sev,Bhujia,,,,,,,19ab3115-5596-4e30-a37b-6c89c944fed2,1C3E38F0ED239A81326CBE58EBEA3E57,TRUE,,,,NAGPUR,Domestic,1670
CAR,KG,800 GM,Bhujia 600 Gm,ADA5A160922B61679,Namkeen_In-Home,800 GM_Namkeen_In-Home,A,Bhujia 600 GM*9.6 KG NGP,,133.547,,125.98,175,175,PAC,Bhujia Sev,Bhujia Sev 600Gm (9.6 kg c/s),16,1.667,FD092206000960000D,,219,FALSE,FALSE,,1,B6,,,,0,,,12,,FDNMA0106000960,21069099,,,600,,121.72,125.98,Bhujia Sev,Bhujia,,,,,,,577a029e-1478-46aa-88ce-543a43ba8791,5A2CD4565F230B031087980D3E5B6874,TRUE,,,,NAGPUR,Domestic,1679
CAR,KG,GIFT PACK,Triple Treat 405 Gm,DJF2L091243B83387,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,D,GP-Triple Treat 405 GM*8.1 KG,,116.4596,,109.86,150,150,PAC,Gift Pack,GP-TRIPLE TREAT 405 GM*8.10 (20),20,2.469,FJ124304050810000D,,1135,FALSE,FALSE,,1,B8,,,,0,,,12,,F15480405,21069099,,,405,,,109.86,Gift Pack Combo,Triple Treat,,,,,,,c6d7df7a-65ef-48dd-9901-454f0973a802,467E15C7ACADB62A5D457FE17F5B4FDC,TRUE,,,,NOIDA,Domestic,3387
CAR,KG,GIFT PACK,Double Maza 1.42 Kg,DJF2L095384B83388,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,D,GP-Double Maza 1.42 KG*11.36 KG,,419.255,,395.52,540,540,PAC,Gift Pack,GP-DOUBLE MAZAA 1420 GM*8 (20),8,0.704,FJ538414201136000D,,1087,FALSE,FALSE,,1,B8,,,,0,,,12,,F1549142051,21069099,,,1420,,387,395.52,Gift Pack Combo,Double Maza,,,,,,,7d87d0ea-86ee-4e72-8069-40ff5b9be97f,9219CEA4AB02DCA8EB1DA4911FE12AEC,TRUE,,,,NOIDA,Domestic,3388
CAR,KG,GIFT PACK,Kabhi Khatta Kabhi Meetha 632 Gm,DJF2L095379B83389,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,D,GP-Kabhi Khatta Kabhi Meetha632GM*6.32KG,,283.3851,,267.34,365,365,PAC,Gift Pack,GP-KABHI KHT KABHI MTH 632 GM*6.32 (10),10,1.582,FJ537906320632000D,,1100,FALSE,FALSE,,1,B8,,,,0,,,12,,F22660632,21069099,,,632,,,267.34,Gift Pack Combo,Kabhi Khatta Kabhi Meetha,,,,,,,e2d20de7-3e94-46fc-a037-a7aa35b2fadf,2B751DDE2E2BC0D005FE34C3056BF427,TRUE,,,,NOIDA,Domestic,3389
CAR,KG,800 GM,Bhujia 600 Gm,ADA5A160922B61679,Namkeen_In-Home,800 GM_Namkeen_In-Home,A,Bhujia 600 GM*14.4 KG NGP,,118.2845,,111.58,155,155,PAC,Bhujia Sev,Bhujia Sev 600 Gm ( 14.40 KG C/s),24,1.667,FD092206001440000D,,218,FALSE,FALSE,,1,B6,,,,0,,,12,,FDNMA0106001440,21069099,,,600,,107.81,111.58,Bhujia Sev,Bhujia,,,,,,,3673a46b-6c6a-4556-bb82-e6b0017e523d,52A0BDF37A03BB802F6715BF6075BEC1,TRUE,,,,NAGPUR,Domestic,1679
CAR,KG,400 GM,Gulab Jamun 420 Gm,DHB6A830390B20667,Sweets_Ambient,400 GM_Sweets_Ambient,D,Gulab Jamun 420 GM*8.4 KG,,100.2505,,94.35,120,120,PAC,Chenna,GULAB JAMUN (3 PACK TRAY) 420GM*8.40,20,2.381,FH039004200840000D,,1156,FALSE,FALSE,,1,B2,,,,0,,,5,,F19270420,21069099,,,420,,,94.35,Gulab Jamun,Gulab Jamun,,,,,,,021c1d04-224c-4a5b-b888-28912e4a2696,882525E1609BC61A68CFA8193C926DA7,TRUE,,,,NOIDA,Domestic,667
CAR,KG,800 GM,Bhujia 600 Gm,ADA5A160922B61679,Namkeen_In-Home,800 GM_Namkeen_In-Home,A,Bhujia 600 GM*12 KG NGP,,133.547,,125.98,175,175,PAC,Bhujia Sev,Bhujia Sev 600g(12kg c/s),20,1.667,FD092206001200000D,,217,FALSE,FALSE,,1,B6,,,,0,,,12,,FDNMA0106001200,21069099,,,600,0,121.72,125.98,Bhujia Sev,Bhujia,,,,,,,888600a1-b7dc-40b8-a7b9-c0b0bad0f6d8,3E0917A60AEC1C383A5DE3CB206BB7EC,TRUE,,,,NAGPUR,Domestic,1679
CAR,KG,MRP 30,Falahari Chiwda150Gm,ADC7A680285A41794,Namkeen_In-Home,MRP 30_Namkeen_In-Home,A,Falahari Chiwda150Gm|150 GM*14.85 KG NGP,,22.8938,,21.59,30,30,PAC,Falahari,Falhari Chiwda 150 gm (14.85 Kg C/S),99,6.667,FD028501501485000D,,943,FALSE,FALSE,,1,A4,,,,0,,,12,,FDNMD0101501485,21069099,,,150,,20.86,21.59,Falahari Chiwda,Falahari Chiwda,,,,,,,dd135197-7061-4415-9632-c3011024b541,0B8E0AB53A0326D6CC49D4F25EC726B1,TRUE,,,,NAGPUR,Domestic,1794
CAR,KG,MRP 30,Falahari Chiwda150Gm,ADC7A680285A41794,Namkeen_In-Home,MRP 30_Namkeen_In-Home,A,Falahari Chiwda MRP 30|150GM*16.2KG NGP,,22.8938,,21.59,30,30,PAC,Falahari,Falhari Chiwda 150 gm (16.2 Kg C/S),108,6.667,FD028501501620000D,,937,FALSE,FALSE,,1,A4,,,,0,,,12,,FDNMD0101501620,21069099,,,150,,20.86,21.59,Falahari Chiwda,Falahari Chiwda,,,,,,,87567948-cc62-4f86-9434-d43b20f9a48c,E0149F9B20E3FE3979611D4AD4A97E1D,TRUE,,,,NAGPUR,Domestic,1794
CAR,KG,GIFT PACK,Mazedar Kissey 565 Gm,DJF2L091010B83391,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,D,GP-Mazedar Kissey 565 GM*6.78 KG,,198.9683,,187.7,270,270,PAC,Gift Pack,GP-MAZEDAAR KISSEY 565 GM*6.780 (12),12,1.77,FJ101005650678000D,,1109,FALSE,FALSE,,1,B8,,,,0,,,18,,F30910565,18069010,,,565,,,187.7,Gift Pack Combo,Mazedar Kissey,,,,,,,67b3971b-5430-4f41-830f-607d5dddc855,2B18F5AF27B23AB17A876276E7315DE1,TRUE,,,,NOIDA,Domestic,3391
CAR,KG,200 GM,Falahari Chiwda 200 Gm,ADC7A680285B40587,Namkeen_In-Home,200 GM_Namkeen_In-Home,A,Falahari Chiwda 200 GM*12 KG,,41.972,,39.5,55,55,PAC,Falahari,Falahari Mixture 200 Gms*12,60,5,FD028502001200002D,,924,FALSE,FALSE,,1,B4,,,,0,,,12,,F16450200,21069099,,,200,0,0,0,Falahari Chiwda,Falahari Chiwda,,,,,,,83c54abf-5890-43c8-a5f6-e39e91e0e333,C601D021520D9435CEF5D39F8F0E24B0,TRUE,,,,NOIDA,Domestic,587
CAR,KG,MRP 10,Peanut Roasted Crunchy MRP 10,BEI9C370813A12456,"Nuts, Seeds, Berries_Out of Home","MRP 10_Nuts, Seeds, Berries_Out of Home",B,Salted Peanut (Roasted)MRP10|35GM*10.5KG,,7.4999,,7,10,10,PAC,Peanuts,SALTED PEANUT (ROASTED) 35 GM*10.50,300,28.571,FE081300351050000D,,2555,FALSE,FALSE,,1,A1,,,,0,,,12,,F4375001055R,20081100,,,35,,,7,Salted Peanut,Salted Peanut (Roasted),,,,,,,8894d7f7-82d2-4fcc-a072-13aad10e0ad6,0ADB9452BDCB776BB0DF1B25902EF847,TRUE,LADDI,12,,NOIDA,Domestic,2456
