Distributor Name,Display Category,Product Erp Id,ProductId,SKU Name,CompanyId,Pcs/Box,IsActive,Current Stock In Case,Current Stock In Pcs,CurrentStock_SuperUnit_,Total Current Stock in Pcs,PendingOrderQtyInCase,PendingOrderPcs,Pending Order Super Unit,Total Pending Order _Unit_,InTransitInboundQtyInCase,InTransitInboundQtyInPcs,In Transit Inbound Qty in Super Unit,InTransitInboundTotalPcs,Damaged Qty In Case,Damaged Qty In Pcs,Damaged Qty in Super Unit,Damaged Total Pcs,Expired Qty In Case,Expired Qty In Pcs,Expired Qty in Super Unit,ExpiredTotalPcs,Mfg Date,Exp Date,Days to Expire,Shelf Life %,Price/Pcs,MRP,Total Value,Total Volume,Alternate Category,Product Attribute Text 1,Product Attribute Text 2,Distributor Erp Id
Kansal Estate Private Limited,Nut Roast Peanut Roasted (Nimbu Pudina) MRP 10,FE066800280840001D,1449,Nut Roast(NimbuPudina)MRP10|28GM*8.4KG,111290,300,Yes,3,0,25.20302436,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/06/25,01/06/26,305,0.835616438,6.846671429,10,6160.41,172.5568268,Peanuts,Nut Roast,Peanut Roasted (Nimbu Pudina),19000149
Kansal Estate Private Limited,Nut Roast Peanut Roasted (Salted) MRP 10,FE067000280840001D,1469,Nut Roast(Salted)MRP10|28GM*8.4KG,111290,300,Yes,22,0,184.8221787,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/06/25,08/06/26,312,0.854794521,6.848966667,10,45176.34,1265.840941,Peanuts,Nut Roast,Peanut Roasted (Salted),19000149
Kansal Estate Private Limited,Nut Roast Peanut Roasted (Tandoori) MRP 10,FE067100280840001D,1475,Nut Roast(Tandoori)MRP10|28GM*8.4KG,111290,300,Yes,21,0,176.4211705,6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/25,03/06/26,307,0.84109589,6.846671429,10,43122.87,1207.897788,Peanuts,Nut Roast,Peanut Roasted (Tandoori),19000149
Kansal Estate Private Limited,Peanut Roasted(Crushed)MRP10,FE077200341020000D,1491,PeanutRoasted(Crushed)MRP10|34GM*10.2KG,111290,300,Yes,226,0,2305.33832,67800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/07/25,17/11/25,109,0.908333333,6.844937941,10,464084.22,15779.89774,Peanuts,Roasted (Crushed),Roasted (Crushed) Peanut,19000149
Kansal Estate Private Limited,Peanut Salted MRP 5,FE081200160806400D,1510,Salted Peanut MRP 5|16 GM*8.064 KG,111290,504,Yes,343,0,2765.952,172872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15/07/25,11/11/25,103,0.865546218,3.422221564,5,591654.42,9465.700579,Peanuts,Salted Peanut,Salted Peanut,19000149
Kansal Estate Private Limited,Peanut Salted MRP 20,FE081200720720000D,1533,Salted Peanut MRP 20|72 GM*7.2 KG,111290,100,Yes,16,0,115.1907847,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06/06/25,18/10/25,79,0.589552239,13.31271489,20,21299.84,1533.502076,Peanuts,Salted Peanut,Salted Peanut,19000149
Kansal Estate Private Limited,Snac Lite Pipes MRP 5,FI586000200288000D,1545,Snac Lite Pipes 20 GM * 2.88 KG,111290,144,Yes,78,0,224.64,11232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/07/25,15/11/25,107,0.891666667,3.3411,5,37527.2352,750.544704,Extruded,Snac Lite,Snac Lite Fun Pipes Salted,19000149
Kansal Estate Private Limited,Banana Chips Yellow MRP 10,FI015600150300000D,1552,Banana Chips Yellow MRP 10|15 GM*3 KG,111290,200,Yes,7,0,20.99895005,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/07/25,15/11/25,107,0.891666667,6.64946,10,9126.74,139.6316784,Banana Chips,Banana Chips,Banana Chips Yellow,19000149
Kansal Estate Private Limited,Panga Teekha Achari MRP 10,FI350600380456003D,1634,Panga Teekha Achari MRP 10|38 GM*4.56 KG,111290,120,Yes,48,0,218.8449848,5760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/06/25,22/10/25,83,0.597122302,7.086,10,40815.36,1550.735562,Bridges,Panga,Panga Teekha Achari,19000149
Kansal Estate Private Limited,Panga Teekha Achari MRP 15,FI350600450540000D,1642,Panga Achari MRP 15|45GM*5.4KG,111290,120,Yes,26,0,140.4140414,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/04/25,22/10/25,83,0.430051813,7.334194118,15,22883.016,1029.823837,Bridges,Panga,Panga Teekha Achari,19000149
Kansal Estate Private Limited,Panga Teekha Achari MRP 5,FI350600160307201D,1646,Panga Teekha Achari MRP 5|16 GM*3.072 KG,111290,192,Yes,2,0,6.144,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06/06/25,26/10/25,87,0.612676056,3.543,5,1360.512,21.768192,Bridges,Panga,Panga Teekha Achari,19000149
Kansal Estate Private Limited,Panga Teekha Achari MRP 10,FI350600820492000D,1650,Panga Teekha Achari MRP 20|82GM*4.92KG,111290,60,Yes,2,0,9.836065574,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/05/25,22/10/25,83,0.503030303,12.22367273,20,1466.832,120.2328465,Bridges,Panga,Panga Teekha Achari,19000149
Kansal Estate Private Limited,Takatak Masala MRP 10,FI088300450810000D,1681,Takatak Masala MRP 10|45 GM*8.1 KG,111290,180,Yes,411,0,3329.432943,73980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30/07/25,27/11/25,119,0.991666667,6.958601078,10,493816.5,23168.19567,Bridges,Takatak,Takatak Masala,19000149
Kansal Estate Private Limited,Takatak Noodle Masala MRP 10,FI088800450810000D,1771,Takatak Noodle Masala 45 GM*8.1 KG,111290,180,Yes,4,0,32.40324032,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/05/25,02/09/25,33,0.275,6.675,10,4806,216.2916292,Bridges,Takatak,Takatak Noodle Masala,19000149
Kansal Estate Private Limited,Litchi Drink 125 Ml,FDRTA1801250500,1796,Litchi Drink 125 ML (5 L C/S),111290,40,Yes,52,0,260,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/05/25,10/11/25,102,0.566666667,7.4106,10,15414.048,1926.756,Fruit Based,Litchi Drink,Litchi Drink,19000149
Kansal Estate Private Limited,Popcorn Butter MRP 20,FI008400380228000D,1824,Popcorn Butter MRP 20|38GM*2.28KG,111290,60,Yes,48,0,109.4224924,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/04/25,22/10/25,83,0.430051813,12.09928,20,35203.968,1323.933374,Extruded,Popcorn,Pop Corn Butter,19000149
Kansal Estate Private Limited,Snaclite Fun Wheel MRP 20,FI369200800432000D,1921,Snaclite Fun Wheel MRP 20|80 GM*4.32 KG,111290,54,Yes,180,0,777.6,9720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27/05/25,25/09/25,56,0.462809917,12.22381333,20,118813.392,9505.237248,Extruded,Snac Lite,Snac Lite Fun Wheel,19000149
Kansal Estate Private Limited,Whoopies Cheezi Ball MRP 5,FI091200180324001D,1935,Whoopies Cheezi Ball MRP5|18 GM*3.24 KG,111290,180,Yes,367,0,1188.984881,66060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30/07/25,27/11/25,119,0.991666667,3.542834667,5,234050.58,4212.376855,Extruded,Whoopies,Whoopies Cheezi Ball,19000149
Kansal Estate Private Limited,Mexilla Mexican Tomato MRP 10,FI058300400480000D,1988,Mexilla Mexican Tomato 40 GM * 4.8 KG,111290,120,Yes,20,0,96,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/07/25,11/11/25,103,0.858333333,6.51906,10,15645.84,625.82976,Mexilla,Mexilla,Mexilla Mexican Tomato,19000149
Kansal Estate Private Limited,Mexilla Mexican Tomato MRP 5,FI058300180345602D,1992,Mexilla Mexican Tomato 18 GM*3.456 KG,111290,192,Yes,33,0,114.0388769,6336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/06/25,23/10/25,84,0.6,3.259854545,5,20652.8256,371.7501512,Mexilla,Mexilla,Mexilla Mexican Tomato,19000149
Kansal Estate Private Limited,Mexilla Nacho Cheese MRP 5,FI058400180345602D,1997,Mexilla Nacho Cheese 18 GM*3.456 KG,111290,192,Yes,33,0,114.0388769,6336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07/07/25,04/11/25,96,0.8,3.252074074,5,20652.8256,370.862875,Mexilla,Mexilla,Mexilla Nacho Cheese,19000149
Kansal Estate Private Limited,Chips Aloo Masala MRP 20,FI001600600540000D,2043,Chips Aloo Masala MRP 20|60 GM*5.4 KG,111290,90,Yes,5,0,26.99460108,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/06/25,22/10/25,83,0.638461538,12.23605957,20,5500.62,330.307547,Potato Wafers,Chips,Chips Aloo Masala,19000149
Kansal Estate Private Limited,Chips Cream N Onion MRP 10,FI001800300450001D,2046,Chips Cream N Onion MRP 10|30 GM*4.5 KG,111290,150,Yes,65,0,292.5292529,9750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/07/25,27/11/25,119,0.952,7.086,10,69088.5,2072.862286,Potato Wafers,Chips,Chips Cream N Onion,19000149
Kansal Estate Private Limited,Chips Masala MRP 15,FI002000350420000D,2097,Chips Masala MRP 15|35 GM*4.2 KG,111290,120,Yes,57,0,239.4119706,6840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/07/25,19/11/25,111,0.925,7.3343,15,50166.612,1755.919216,Potato Wafers,Chips,Chips Masala,19000149
Kansal Estate Private Limited,Peeloz Orange-30-Gm,FI067400250500001D,2344,Peeloz Orange 25 GM * 5 KG,111290,200,Yes,12,0,60,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/06/25,17/06/26,321,0.879452055,6.1876,10,14850.24,371.256,Confectionery,Peeloz,Peeloz Orange,19000149
Kansal Estate Private Limited,Peeloz Strawberry-30-Gm,FI067500250500001D,2347,Peeloz Strawberry 25 GM * 5 KG,111290,200,Yes,19,0,95,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/07/25,19/07/26,353,0.967123288,6.3305375,10,23512.88,601.4010625,Confectionery,Peeloz,Peeloz Strawberry,19000149
Kansal Estate Private Limited,Whoopies Cheezi Puff XXXL MRP 10,FI587500340306000D,3003,Cheese Puff XXXL 34 Gm*3.060 Kg,111290,90,Yes,18,0,55.083305,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/06/25,11/10/25,72,0.6,7.086,10,11479.32,390.3202992,Extruded,Whoopies,Whoopies Cheezi Puff,19000149
Kansal Estate Private Limited,Makhana Pudina 11G,FI541300110165000D,3022,Magic Makhana Pudina 11G*1.65 Kg,111290,150,Yes,26,0,42.899571,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/07/25,08/11/25,100,0.833333333,13.7096,20,53467.44,588.1359586,Makhana,Makhana,Pudina,19000149
S B Markplus Private Limited-1,Kashmiri Mixture 200 Gm,FD044802001200000D,105,Kashmiri Mixture 200 GM*12 KG,111290,60,Yes,27,59,335.8,1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27/07/25,24/12/25,146,0.973333333,63.42997183,90,106498.97,21299.78454,Mixture-Premium,Kashmiri Mixture,Kashmiri Mixture,19000059
S B Markplus Private Limited-1,Gup Shup Peanut MRP 10,FE039200381140000D,1383,Gup Shup Peanut MRP 10|38 GM*11.4 KG,111290,300,Yes,176,299,2017.43921,53099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27/07/25,23/11/25,115,0.966386555,6.857867227,10,364168.782,13835.33024,Peanuts,Gup Shup,Gup Shup Peanut,19000059
S B Markplus Private Limited-1,Vermicelli Roasted 450 Gm,FK090604251700002D,2615,Vermicelli Roasted 425 GM*17 KG,111290,40,Yes,56,39,969.787234,2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/07/25,21/07/26,355,0.97260274,35.499125,55,80902.445,34426.59824,Vermicelli,Vermicelli,Vermicelli Roasted,19000059
S B Markplus Private Limited-1,Lite Mixture MRP 5,FD048300200720000D,723,Lite Mixture MRP 5|20GM*7.2KG,111290,360,Yes,112,0,806.4,40320,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2.4,120,24/07/25,21/11/25,113,0.941666667,3.429131111,5,138265.344,2765.251328,Lite Namkeen,Lite Mixture,Lite Mixture,19000059
S B Markplus Private Limited-1,Chatpata Mixture MRP 5,FD020900180756000D,1018,Chatpata Mixture MRP 5|18GM*7.56KG,111290,420,Yes,302,0,2282.937365,126840,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2.159827214,120,28/07/25,25/11/25,117,0.975,3.42910942,5,434959.728,7828.442024,Mix/Chivra/Chanachur,Chatpata Mixture,Chatpata Mixture,19000059
S B Markplus Private Limited-2,Khatta Meetha MRP 10,FD045900401008000D,1058,KhattaMeetha MRP 10|40GM*10.08KG,111290,252,Yes,444,0,4475.52,111888,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2.4,60,29/07/25,26/11/25,118,0.983333333,6.858168401,10,767361.4704,30693.86984,Mix/Chivra/Chanachur,Khatta Meetha,Khatta Meetha,19000102
S B Markplus Private Limited-1,Dal Biji MRP 10,FD572400381094400D,781,Shahi Dal Biji MRP 10|38GM*10.944KG,111290,288,Yes,107,0,1170.820669,30816,0,0,0,0,0,0,0,0,0,0,0,0,1,216,19.14893617,504,28/07/25,25/11/25,117,0.975,6.858212143,10,211345.3728,8029.736527,Mixture-Premium,Shahi Dal Biji,Shahi Dal Biji,19000059
S B Markplus Private Limited-2,Papad Sada 200 Gm,FK064602001600000D,632,Papad Sada 200 GM*16 KG,111290,80,Yes,38,0,608,3040,0,0,0,0,0,0,0,0,0,0,0,0,3,0,48,240,28/03/25,22/10/25,83,0.399038462,48.02401429,65,145992.96,29198.60069,Papad,Papad,Papad Sada,19000102
S B Markplus Private Limited-3,Chai Puri 200 Gm,FD019202000900000D,230,Chai Puri 200 GM*9 KG,111290,45,Yes,15,0,135,675,0,0,0,0,0,0,0,0,0,0,0,0,3,0,27,135,20/07/25,17/12/25,139,0.926666667,45.52957,65,30849.3225,6146.49195,Tea Time Snacks,Chai Puri,Chai Puri,19000740
Kansal Estate Private Limited,Chips Pudina Treat 200 Gm,FI002201700510000D,407,Chips Pudina Treat 170 GM*5.1 KG,111290,30,Yes,10,0,51.02040816,300,0,0,0,0,0,0,0,0,0,0,0,0,30,0,153.0612245,900,10/05/25,07/09/25,38,0.316666667,36.671084,70,11001.39,1870.973673,Potato Wafers,Chips,Chips Pudina Treat,19000149
S B Markplus Private Limited-2,Minute Khana Thepla Paratha,FO178101750700000D,437,Thepla Paratha 175 GM*7 KG,111290,40,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.00525394,40,16/11/24,10/05/26,283,0.524074074,46.09,75,0,0,RTE Breads,Minute Khana,Thepla Paratha,19000102
S B Markplus Private Limited-3,Chips Cream N Onion MRP 5,FI001800130312001D,2062,Chips Cream N Onion MRP 5|13 GM*3.12 KG,111290,240,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9.360374415,720,13/04/25,11/08/25,11,0.091666667,3.5499,5,0,0,Potato Wafers,Chips,Chips Cream N Onion,19000740
S B Markplus Private Limited-3,Minute Khana Biryani,FO176100700168002D,2668,FD Biryani Veg 70 GM*1.68 KG,111290,24,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,25.19244227,360,07/01/25,06/07/25,-25,-0.138888889,50.21,80,0,0,Freeze Dried,Minute Khana,Biryani,19000740
S B Markplus Private Limited-3,Chips Siracha MRP 5,FI564400130312001D,2283,Chips Siracha MRP 5|13 GM*3.12 KG,111290,240,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18.72074883,1440,27/06/25,30/10/25,91,0.728,3.5499,5,0,0,Potato Wafers,Chips,Chips Siracha,19000740
S B Markplus Private Limited-3,Nut Roast Peanut Roasted (Lime & Chilli) 140 Gm,FE066701400560000D,1513,Peanut Roasted(Lime & Chilli)140GM*5.6KG,111290,40,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39.21568627,280,19/02/25,19/07/25,-12,-0.08,45.777,70,0,0,Peanuts,Nut Roast,Peanut Roasted (Lime & Chilli),19000740
Kansal Estate Private Limited,Snaclite Fun Wheel MRP 25,FI369200850459000D,405,Snaclite Fun Wheel MRP 25|85 GM*4.59 KG,111290,54,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,87.24489796,1026,11/09/24,08/01/25,-204,-1.714285714,13.037,25,0,0,Extruded,Snac Lite,Snac Lite Fun Wheel,19000149
Kansal Estate Private Limited,Chips Tomato MRP 25,FI002800600360000D,424,Chips Tomato MRP 25|60 GM*3.6 KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10.79784043,180,09/03/25,07/07/25,-24,-0.2,13.0382,25,0,0,Potato Wafers,Chips,Chips Tomato,19000149
Kansal Estate Private Limited,Snaclite Finger MRP 25,FI369100850357000D,516,Snaclite Finger MRP 25|85 GM*3.57 KG,111290,42,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,28.57142857,336,13/09/24,10/01/25,-202,-1.697478992,13.037,25,0,0,Extruded,Snac Lite,Snac Lite Finger,19000149
Kansal Estate Private Limited,Panga Tangy Tomato MRP 20,FI063400820492000D,1632,Panga Tangy Tomato MRP 20|82GM*4.92KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.918032787,60,26/03/25,23/10/25,84,0.398104265,12.22381053,20,0,0,Bridges,Panga,Panga Tangy Tomato,19000149
S B Markplus Private Limited-1,Chips Salted MRP 15,FI320900350420000D,1224,Chips Salted MRP 10|35 GM*4.2 KG,111290,120,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30/03/25,28/10/25,89,0.419811321,7.348085333,15,0,0,Potato Wafers,Chips,Chips Salted,19000059
S B Markplus Private Limited-1,Chips Pudina Treat MRP 15,FI097100350420000D,1226,Chips Pudina Treat MRP 10|35 GM*4.2 KG,111290,120,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/03/25,26/10/25,87,0.404651163,7.348904348,15,0,0,Potato Wafers,Chips,Chips Pudina Treat,19000059
S B Markplus Private Limited-1,Chips Tomato MRP 15,FI574900300420000D,1228,Chips Tangi Tomato 35gm*4.2 KG,111290,120,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/07/25,01/11/25,93,0.775,7.3486,15,0,0,Potato Wafers,Chips,Tangy Tomato Chips,19000059
S B Markplus Private Limited-1,Chips Tomato MRP 15,FI574900300420000D,1228,Tangy Tomato Chips 25GM*4.2KG,111290,120,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/03/25,14/10/25,75,0.342465753,7.34821,15,0,0,Potato Wafers,Chips,Tangy Tomato Chips,19000059
S B Markplus Private Limited-1,Chips Tomato MRP 15,FI574900300420000D,1228,Tangy Tomato Chips 35GM*4.2KG,111290,120,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/06/25,08/10/25,69,0.575,7.3486,15,0,0,Potato Wafers,Chips,Tangy Tomato Chips,19000059
S B Markplus Private Limited-1,Chips Masala MRP 15,FI002000350420000D,2097,Chips Masala MRP 10|35 GM*4.2 KG,111290,120,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28/03/25,28/10/25,89,0.41588785,7.348572,15,0,0,Potato Wafers,Chips,Chips Masala,19000059
S B Markplus Private Limited-2,Chips Salted MRP 15,FI320900350420000D,1224,Chips Salted MRP 10|35 GM*4.2 KG,111290,120,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29/01/25,26/09/25,57,0.2375,7.348117647,15,0,0,Potato Wafers,Chips,Chips Salted,19000102
S B Markplus Private Limited-2,Chips Pudina Treat MRP 15,FI097100350420000D,1226,Chips Pudina Treat MRP 10|35 GM*4.2 KG,111290,120,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28/10/24,25/02/25,-156,-1.3,7.334,15,0,0,Potato Wafers,Chips,Chips Pudina Treat,19000102
S B Markplus Private Limited-2,Chips Tomato MRP 15,FI574900300420000D,1228,Tangy Tomato Chips 25GM*4.2KG,111290,120,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/11/24,04/03/25,-149,-1.241666667,7.349,15,0,0,Potato Wafers,Chips,Tangy Tomato Chips,19000102
S B Markplus Private Limited-2,Chips Masala MRP 15,FI002000350420000D,2097,Chips Masala MRP 10|35 GM*4.2 KG,111290,120,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/11/24,05/03/25,-148,-1.233333333,7.349,15,0,0,Potato Wafers,Chips,Chips Masala,19000102
S B Markplus Private Limited-2,Chips Salted MRP 15,FI002400380456000D,2149,Chips Salted MRP 15|38 GM*4.56 KG,111290,120,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16/08/24,14/12/24,-229,-1.908333333,8.078,15,0,0,Potato Wafers,Chips,Chips Salted,19000102
S B Markplus Private Limited-3,Chips Salted MRP 15,FI320900350420000D,1224,Chips Salted MRP 15|35 GM*4.2 KG,111290,120,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/07/25,09/11/25,101,0.841666667,7.3486,15,0,0,Potato Wafers,Chips,Chips Salted,19000740
Kansal Estate Private Limited,Chips Salted MRP 15,FI320900350420000D,1224,Chips Salted MRP 10|35 GM*4.2 KG,111290,120,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07/03/25,28/10/25,89,0.378723404,7.334061062,15,0,0,Potato Wafers,Chips,Chips Salted,19000149
Kansal Estate Private Limited,Chips Pudina Treat MRP 15,FI097100350420000D,1226,Chips Pudina Treat MRP 10|35 GM*4.2 KG,111290,120,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/03/25,26/10/25,87,0.404651163,7.334054098,15,0,0,Potato Wafers,Chips,Chips Pudina Treat,19000149
Kansal Estate Private Limited,Chips Tomato MRP 15,FI574900300420000D,1228,Tangy Tomato Chips 25GM*4.2KG,111290,120,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/03/25,16/10/25,77,0.340707965,7.33401875,15,0,0,Potato Wafers,Chips,Tangy Tomato Chips,19000149
Kansal Estate Private Limited,Chips Tomato MRP 15,FI574900300420000D,1228,Tangy Tomato Chips 35GM*4.2KG,111290,120,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/06/25,08/10/25,69,0.575,7.3343,15,0,0,Potato Wafers,Chips,Tangy Tomato Chips,19000149
Kansal Estate Private Limited,Chips Masala MRP 15,FI002000350420000D,2097,Chips Masala MRP 10|35 GM*4.2 KG,111290,120,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28/03/25,24/10/25,85,0.404761905,7.334039474,15,0,0,Potato Wafers,Chips,Chips Masala,19000149
S B Markplus Private Limited-1,Chips Salted MRP 30,FI320900650390002D,1427,Chips Salted 65GM*3.9 KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/03/25,27/09/25,58,0.303664921,13.47292941,30,0,0,Potato Wafers,Chips,Chips Salted,19000059
S B Markplus Private Limited-1,Chips Salted MRP 30,FI320900650390002D,1427,Chips Salted 65GM*3.9 KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/06/25,03/10/25,64,0.533333333,13.41932174,30,0,0,Potato Wafers,Chips,Chips Salted,19000059
S B Markplus Private Limited-2,Chips Salted 200 Gm,FI002401700510000D,384,Chips Salted 170 GM*5.1 KG,111290,30,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/06/25,16/10/25,77,0.641666667,36.74105,70,0,0,Potato Wafers,Chips,Chips Salted,19000102
S B Markplus Private Limited-2,Chips Salted-85-Gm,FI320900850357000D,1428,Chips Salted 85GM*3.57KG,111290,42,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28/01/25,25/09/25,56,0.233333333,20.412,40,0,0,Potato Wafers,Chips,Chips Salted,19000102
S B Markplus Private Limited-3,Chips Salted 200 Gm,FI002401700510000D,384,Chips Salted 170 GM*5.1 KG,111290,30,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/05/25,20/09/25,51,0.425,36.7431,70,0,0,Potato Wafers,Chips,Chips Salted,19000740
S B Markplus Private Limited-3,Chips Salted-85-Gm,FI320900850357000D,1428,Chips Salted 85GM*3.57KG,111290,42,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30/05/25,27/09/25,58,0.483333333,20.4121,40,0,0,Potato Wafers,Chips,Chips Salted,19000740
Kansal Estate Private Limited,Chips Salted 200 Gm,FI002401700510000D,384,Chips Salted 170 GM*5.1 KG,111290,30,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/05/25,03/10/25,64,0.42384106,36.67107358,70,0,0,Potato Wafers,Chips,Chips Salted,19000149
Kansal Estate Private Limited,Chips Salted MRP 25,FI002400600360000D,421,Chips Salted MRP 25|60 GM*3.6 KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/25,31/10/25,92,0.766666667,13.02604211,25,0,0,Potato Wafers,Chips,Chips Salted,19000149
Kansal Estate Private Limited,Chips Salted-85-Gm,FI320900850357000D,1428,Chips Salted 85GM*3.57KG,111290,42,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/05/25,22/10/25,83,0.532051282,20.37205641,40,0,0,Potato Wafers,Chips,Chips Salted,19000149
S B Markplus Private Limited-1,Chips Pudina Treat MRP 25,FI097100650390000D,1211,Chips Pudina Treat 65GM*3.9 KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30/01/25,27/09/25,58,0.241666667,13.49408571,30,0,0,Potato Wafers,Chips,Chips Pudina Treat,19000059
S B Markplus Private Limited-1,Chips Cream N Onion MRP 30,FI001800650390002D,1325,Chips Cream N Onion MRP 20|65 GM*3.9 KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27/03/25,20/09/25,51,0.288135593,13.49408571,30,0,0,Potato Wafers,Chips,Chips Cream N Onion,19000059
S B Markplus Private Limited-1,Chips Cream N Onion MRP 30,FI001800650390002D,1325,Chips Cream N Onion MRP 20|65 GM*3.9 KG,111290,60,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/05/25,16/09/25,47,0.391666667,13.15012632,30,0,0,Potato Wafers,Chips,Chips Cream N Onion,19000059
