ID,Batch_Name,Sku_Id,Sku_Name,Mrp,Manufacture_Date,Manufacture_Time,Expiry_Date,Status
273,SK23001,7,Centrum Kids Gummies 30,495.00,2022-11-01,00:00:00,2024-04-30,Active
274,SK2201,8,Centrum Kids Gummies 50,740.00,2022-11-01,00:00:00,2024-04-30,Active
275,MCMB22001,1,Centrum Men Tab 30,475.00,2022-11-01,00:00:00,2024-04-30,Active
276,MCWB22001,2,Centrum Women Tab 30,495.00,2022-11-01,00:00:00,2024-04-30,Active
277,SK23001,7,Centrum Kids Gummies 30,495.00,2022-11-01,00:00:00,2024-04-30,Active
278,SK2207,8,Centrum Kids Gummies 50,740.00,2022-11-01,00:00:00,2024-04-30,Active
279,MCMB22001,1,Centrum Men Tab 30,475.00,2022-11-01,00:00:00,2024-04-30,Active
280,MCMA22001,4,Centrum Men Tab 50,710.00,2022-11-01,00:00:00,2024-04-30,Active
281,MCAB22001,3,Centrum Adult Tab 30,495.00,2022-11-01,00:00:00,2024-04-30,Active
282,MCAA22001,6,Centrum Adult Tab 50,740.00,2022-11-01,00:00:00,2024-04-30,Active
283,MCWB22001,2,Centrum Women Tab 30,495.00,2022-11-01,00:00:00,2024-04-30,Active
284,MCWA22001,5,Centrum Women Tab 50,740.00,2022-11-01,00:00:00,2024-04-30,Active
285,VX22314,36,Otrivin FR,96.80,2022-11-01,00:00:00,2025-10-31,Active
286,VP22152,38,Otrivin Paed,48.83,2022-11-01,00:00:00,2025-10-31,Active
287,O20004,9,Otrivin Breathe Clean 100ML,335.00,2022-11-01,00:00:00,2025-10-31,Active
288,VM22011,33,Otrivin Moisturizing Adult,130.66,2022-11-01,00:00:00,2025-10-31,Active
289,VK22010,34,Otrivin Moisturizing Paed,101.01,2022-10-01,00:00:00,2025-09-30,Active
290,VZ22016,35,Otrivin Baby Saline,62.68,2022-11-01,00:00:00,2024-10-31,Active
291,I22008,32,Iodex Spray 3X35g,447.00,2022-11-01,00:00:00,2024-10-31,Active
292,I22003,28,Iodex Spray 60g,205.00,2022-11-01,00:00:00,2024-10-31,Active
293,NB22092,78,Ostocalcium B12 Banana syrup 200ml,166.73,2022-11-01,00:00:00,2024-04-30,Active
294,NL22007,79,Ostocalcium B12 Lemon syrup 200ml,151.69,2022-11-01,00:00:00,2024-04-30,Active
295,BG220483,49,Sensodyne Fresh Gel Pack of 3,630.00,2022-06-01,00:00:00,2024-05-31,Active
296,BGG220809,49,Sensodyne Fresh Gel Pack of 3,630.00,2022-11-01,00:00:00,2024-10-31,Active
297,U22001,67,Iodex Ultragel 50g,180.00,2022-11-01,00:00:00,2024-10-31,Active
298,MCMB22001,1,Centrum Men Tab 30,475.00,2022-11-01,00:00:00,2024-10-31,Active
299,MCWB22001,2,Centrum Women Tab 30,495.00,2022-11-01,00:00:00,2024-10-31,Active
300,MCAB22001,3,Centrum Adult Tab 30,495.00,2022-11-01,00:00:00,2024-10-31,Active
301,MCMA22001,4,Centrum Men Tab 50,710.00,2022-11-01,00:00:00,2024-10-31,Active
302,MCWA22001,5,Centrum Women Tab 50,740.00,2022-11-01,00:00:00,2024-10-31,Active
303,MCAA22001,6,Centrum Adult Tab 50,740.00,2022-11-01,00:00:00,2024-10-31,Active
304,SK23001,7,Centrum Kids Gummies 30,495.00,2022-11-01,00:00:00,2024-10-31,Active
305,SK2201,8,Centrum Kids Gummies 50,740.00,2022-11-01,00:00:00,2024-10-31,Active
306,BGS220031,11,Senso Sensitivity & Gum Paste 70g,195.00,2022-11-01,00:00:00,2024-10-31,Active
307,BGE220465,14,Senso Repair & Protect Paste 100g,235.00,2022-11-01,00:00:00,2024-10-31,Active
308,BGR220310,19,Senso Rapid Relief Paste 80g,180.00,2022-11-01,00:00:00,2024-10-31,Active
309,BSM22093,22,Senso Freshmint Paste 75g,125.00,2022-11-01,00:00:00,2024-10-31,Active
310,BGM220891,24,Senso Freshmint Paste 150g,220.00,2022-11-01,00:00:00,2024-10-31,Active
311,BGG220803,25,Senso Freshgel Paste 75g,125.00,2022-11-01,00:00:00,2024-10-31,Active
312,BSG22037,26,Senso Freshgel Paste 150g,220.00,2022-11-01,00:00:00,2024-10-31,Active
313,BGE220436,27,Senso Repair & Protect Paste 72X70g,195.00,2022-11-01,00:00:00,2024-10-31,Active
314,L221860,29,Eno Lemon Sixer Pack 6X5g,54.00,2022-12-01,00:00:00,2024-11-30,Active
315,223210,40,Senso Sensitive Brush 2+1 Pack,120.00,2022-11-01,00:00:00,2027-10-31,Active
316,22A3303139,41,Senso Sensitive Brush 4pc Pack,145.00,2022-11-01,00:00:00,2027-10-31,Active
317,BGD220068,46,Senso Deep Clean Paste 70g,135.00,2022-12-01,00:00:00,2025-11-30,Active
"318, 'BGR220263', '52', 'Senso Rapid Relief Paste 160g (80gX2"
319,BGQ220001,55,Senso Complete Protection Paste 70g,195.00,2022-10-01,00:00:00,2025-09-30,Active
"320, 'BGQ220001', '56', 'Senso CP Paste 140g (70gX2"
321,H22321,62,Iodex Balm 16g,84.00,2022-11-01,00:00:00,2024-10-31,Active
322,H22263,63,Iodex Balm 40g,160.00,2022-11-01,00:00:00,2024-10-31,Active
323,U22090,64,Iodex Ultragel 30g,130.00,2022-10-01,00:00:00,2024-10-31,Active
324,H22332,66,Iodex Balm 8gm,42.00,2022-11-01,00:00:00,2024-10-31,Active
325,SR22212,68,Eno Regular Jar 100g,150.00,2022-10-01,00:00:00,2024-09-30,Active
326,SL22225,69,Eno Lemon Jar 100m,150.00,2022-11-01,00:00:00,2024-10-31,Active
327,L221724,73,ENO POWDER LEMON 1X5G SACHET,9.00,2022-11-01,00:00:00,2024-10-31,Active
328,S0R271,74,ENO POWDER Regular 1X5G SACHET,9.00,2022-11-01,00:00:00,2024-10-31,Active
329,S22E236,75,ENO POWDER Orange 1X5G SACHET,9.00,2022-10-01,00:00:00,2024-09-30,Active
330,S22C083,76,ENO Cola 1X5G SACHET,9.00,2022-09-01,00:00:00,2024-08-31,Active
331,NB22093,78,Ostocalcium B12 Banana syrup 200ml,166.73,2022-11-01,00:00:00,2024-04-30,Active
332,BGR220294,86,Senso Rapid Relief paste 40 gm,100.00,2022-11-01,00:00:00,2024-04-30,Active
333,BGM220001,88,SENSODYNE 40G FRESHMINT,80.00,2022-11-01,00:00:00,2024-04-30,Active
334,I22003,28,Iodex Spray 60g,205.00,2022-11-01,00:00:00,2024-04-30,Active
335,BGM220854,22,Senso Freshmint Paste 75g,125.00,2022-11-01,00:00:00,2024-10-31,Active
336,I22003,28,Iodex Spray 60g,205.00,2022-11-01,00:00:00,2024-10-31,Active
337,22A3042870,39,Senso. Sensitive Brush 1pc,60.00,2022-10-01,00:00:00,2027-09-30,Active
338,BGW220038,45,Senso Whitening Paste 70g,140.00,2022-11-01,00:00:00,2025-10-31,Active
"339, 'BGG220842', '47', 'Senso Freshgel 450gms (2+1 Pack"
"340, 'BGM220925', '48', 'Senso Freshmint 450gms (2+1 Pack"
"341, 'BE220187', '51', 'Senso Repair & Protect Paste 140g(70gX2"
342,U22001,67,Iodex Ultragel 50g,180.00,2022-10-01,00:00:00,2025-09-30,Active
343,E22117,80,Crocin 650mg Tablet,34.27,2022-05-01,00:00:00,2024-04-30,Active
344,BGR220294,86,Senso Rapid Relief paste 40 gm,100.00,2022-05-01,00:00:00,2024-04-30,Active
345,BGM220001,88,SENSODYNE 40G FRESHMINT,80.00,2022-05-01,00:00:00,2024-04-30,Active
346,BGS220030,11,Senso Sensitivity & Gum Paste 70g,195.00,2022-11-01,00:00:00,2024-10-31,Active
347,BGE220458,14,Senso Repair & Protect Paste 100g,235.00,2022-11-01,00:00:00,2024-10-31,Active
348,BGR220317,19,Senso Rapid Relief Paste 80g,180.00,2022-11-01,00:00:00,2024-10-31,Active
349,BGM220878,22,Senso Freshmint Paste 75g,125.00,2022-11-01,00:00:00,2024-10-31,Active
350,BGM220896,24,Senso Freshmint Paste 150g,220.00,2022-11-01,00:00:00,2024-10-31,Active
351,BGG220797,25,Senso Freshgel Paste 75g,125.00,2022-11-01,00:00:00,2024-10-31,Active
352,BGG220831,26,Senso Freshgel Paste 150g,220.00,2022-11-01,00:00:00,2024-10-31,Active
353,BGE220433,27,Senso Repair & Protect Paste 72X70g,195.00,2022-10-01,00:00:00,2024-09-30,Active
354,S22L579,29,Eno Lemon Sixer Pack 6X5g,54.00,2022-11-01,00:00:00,2024-10-31,Active
355,22A3181014,39,Senso. Sensitive Brush 1pc,60.00,2022-11-01,00:00:00,2027-10-31,Active
356,22A3141967,40,Senso Sensitive Brush 2+1 Pack,120.00,2022-11-01,00:00:00,2027-10-31,Active
357,22A3412221,41,Senso Sensitive Brush 4pc Pack,155.00,2022-12-01,00:00:00,2027-11-30,Active
358,BGD220069,46,Senso Deep Clean Paste 70g,135.00,2022-12-01,00:00:00,2025-11-30,Active
359,SR22233,68,Eno Regular Jar 100g,150.00,2022-11-01,00:00:00,2024-10-31,Active
360,SL22241,69,Eno Lemon Jar 100m,150.00,2022-11-01,00:00:00,2024-10-31,Active
361,BGM220001,88,SENSODYNE 40G FRESHMINT,80.00,2022-11-01,00:00:00,2024-10-31,Active
362,MCMB22001,1,Centrum Men Tab 30,475.00,2022-11-01,00:00:00,2024-10-31,Active
363,MCWB22001,2,Centrum Women Tab 30,495.00,2022-11-01,00:00:00,2024-10-31,Active
364,MCAB22001,3,Centrum Adult Tab 30,495.00,2022-11-01,00:00:00,2024-10-31,Active
365,MCMA22001,4,Centrum Men Tab 50,710.00,2022-11-01,00:00:00,2024-10-31,Active
366,MCWA22001,5,Centrum Women Tab 50,740.00,2022-11-01,00:00:00,2024-10-31,Active
367,MCAA22001,6,Centrum Adult Tab 50,740.00,2022-11-01,00:00:00,2024-10-31,Active
368,SK23001,7,Centrum Kids Gummies 30,495.00,2022-11-01,00:00:00,2024-04-30,Active
369,SK2201,8,Centrum Kids Gummies 50,740.00,2022-11-01,00:00:00,2024-04-30,Active
370,BGU220007,12,Parodontax  Ultraclean Paste 75g,115.00,2022-11-01,00:00:00,2024-12-31,Active
371,BGF220021,13,Parodontax Daily Fluoride Paste 75g,115.00,2022-11-01,00:00:00,2024-10-31,Active
372,22E3213076,15,Senso Sensitivity & Gum Brush-1,110.00,2022-11-01,00:00:00,2025-10-31,Active
373,22D3292126,17,Senso Deep Clean Brush-1,80.00,2022-11-01,00:00:00,2025-10-31,Active
374,22A3183025,39,Senso. Sensitive Brush 1pc,60.00,2022-11-01,00:00:00,2027-10-31,Active
375,22A3181998,40,Senso Sensitive Brush 2+1 Pack,120.00,2022-11-01,00:00:00,2027-10-31,Active
376,22A3161998,40,Senso Sensitive Brush 2+1 Pack,120.00,2022-11-01,00:00:00,2027-10-31,Active
377,22A3413221,41,Senso Sensitive Brush 4pc Pack,155.00,2022-12-01,00:00:00,2027-11-30,Active
"378, 'BGM220938', '48', 'Senso Freshmint 450gms (2+1 Pack"
379,H22326,62,Iodex Balm 16g,84.00,2022-11-01,00:00:00,2024-10-31,Active
380,H22316,63,Iodex Balm 40g,160.00,2022-11-01,00:00:00,2024-10-31,Active
381,U22096,64,Iodex Ultragel 30g,130.00,2022-11-01,00:00:00,2024-10-31,Active
382,H22329,66,Iodex Balm 8gm,42.00,2022-11-01,00:00:00,2024-10-31,Active
383,SR22234,68,Eno Regular Jar 100g,150.00,2022-11-01,00:00:00,2024-10-31,Active
384,SE22064,70,Eno Orange Jar 100a,150.00,2022-12-01,00:00:00,2024-11-30,Active
385,S221039,73,ENO POWDER LEMON 1X5G SACHET,9.00,2022-12-01,00:00:00,2024-11-30,Active
386,S22R235,74,ENO POWDER Regular 1X5G SACHET,9.00,2022-11-01,00:00:00,2024-10-31,Active
387,S22R236,74,ENO POWDER Regular 1X5G SACHET,9.00,2022-12-01,00:00:00,2024-11-30,Active
388,S22E260,75,ENO POWDER Orange 1X5G SACHET,9.00,2022-11-01,00:00:00,2024-10-31,Active
389,S22C093,76,ENO Cola 1X5G SACHET,9.00,2022-10-01,00:00:00,2024-09-30,Active
390,BGR220297,86,Senso Rapid Relief paste 40 gm,100.00,2022-11-01,00:00:00,2024-10-31,Active
391,BGM220001,88,SENSODYNE 40G FRESHMINT,80.00,2022-11-01,00:00:00,2024-10-31,Active
392,BGF220020,13,Parodontax Daily Fluoride Paste 75g,115.00,2022-10-01,00:00:00,2024-09-30,Active
393,BGM220891,24,Senso Freshmint Paste 150g,220.00,2022-11-01,00:00:00,2024-10-31,Active
394,SL22001,69,Eno Lemon Jar 100m,150.00,2022-11-01,00:00:00,2024-10-31,Active
395,BGM220001,88,SENSODYNE 40G FRESHMINT,80.00,2022-12-01,00:00:00,2024-11-30,Active
396,VX22320,36,Otrivin FR,96.80,2022-11-01,00:00:00,2025-10-31,Active
397,O20004,9,Otrivin Breathe Clean 100ML,335.00,2022-11-01,00:00:00,2025-10-31,Active
398,BGS220026,11,Senso Sensitivity & Gum Paste 70g,195.00,2022-11-01,00:00:00,2025-10-31,Active
399,BGE220413,14,Senso Repair & Protect Paste 100g,235.00,2022-11-01,00:00:00,2025-10-31,Active
400,21E1611078,15,Senso Sensitivity & Gum Brush-1,100.00,2022-11-01,00:00:00,2025-10-31,Active
401,BGR220312,19,Senso Rapid Relief Paste 80g,180.00,2022-11-01,00:00:00,2024-10-31,Active
402,BGM220854,22,Senso Freshmint Paste 75g,125.00,2022-11-01,00:00:00,2024-10-31,Active
403,BSM22095,22,Senso Freshmint Paste 75g,125.00,2022-11-01,00:00:00,2024-10-31,Active
404,BGM220891,24,Senso Freshmint Paste 150g,220.00,2022-11-01,00:00:00,2024-10-31,Active
405,BGG220804,25,Senso Freshgel Paste 75g,125.00,2022-11-01,00:00:00,2024-10-31,Active
406,BSG22039,26,Senso Freshgel Paste 150g,220.00,2022-11-01,00:00:00,2024-10-31,Active
407,BGE220437,27,Senso Repair & Protect Paste 72X70g,195.00,2022-11-01,00:00:00,2024-10-31,Active
408,I22003,28,Iodex Spray 60g,205.00,2022-11-01,00:00:00,2024-10-31,Active
409,L221866,29,Eno Lemon Sixer Pack 6X5g,54.00,2022-12-01,00:00:00,2024-11-30,Active
410,I22008,32,Iodex Spray 3X35g,447.00,2022-12-01,00:00:00,2024-10-31,Active
411,22A3092911,39,Senso. Sensitive Brush 1pc,60.00,2022-11-01,00:00:00,2027-10-31,Active
412,223310,40,Senso Sensitive Brush 2+1 Pack,120.00,2022-11-01,00:00:00,2027-10-31,Active
413,22A3253035,41,Senso Sensitive Brush 4pc Pack,145.00,2022-11-01,00:00:00,2027-10-31,Active
414,BGW220038,45,Senso Whitening Paste 70g,140.00,2022-11-01,00:00:00,2027-10-31,Active
415,BGD220059,46,Senso Deep Clean Paste 70g,135.00,2022-11-01,00:00:00,2027-10-31,Active
"416, 'BGG220849', '47', 'Senso Freshgel 450gms (2+1 Pack"
"417, 'BGM220927', '48', 'Senso Freshmint 450gms (2+1 Pack"
418,BG210880,49,Sensodyne Fresh Gel Pack of 3,630.00,2022-11-01,00:00:00,2024-10-31,Active
"419, 'BE210434', '51', 'Senso Repair & Protect Paste 140g(70gX2"
"420, 'BGR220001', '52', 'Senso Rapid Relief Paste 160g (80gX2"
421,BGQ220001,55,Senso Complete Protection Paste 70g,195.00,2022-11-01,00:00:00,2024-10-31,Active
"422, 'BGQ220001', '56', 'Senso CP Paste 140g (70gX2"
423,H22280,62,Iodex Balm 16g,84.00,2022-11-01,00:00:00,2024-10-31,Active
424,SL22001,68,Eno Regular Jar 100g,150.00,2022-11-01,00:00:00,2024-10-31,Active
425,SR22213,68,Eno Regular Jar 100g,150.00,2022-10-01,00:00:00,2024-09-30,Active
426,SR22214,68,Eno Regular Jar 100g,150.00,2022-10-01,00:00:00,2024-09-30,Active
427,SL22226,69,Eno Lemon Jar 100m,150.00,2022-11-01,00:00:00,2024-10-31,Active
428,SL22228,69,Eno Lemon Jar 100m,150.00,2022-11-01,00:00:00,2024-10-31,Active
429,SE22058,70,Eno Orange Jar 100a,150.00,2022-11-01,00:00:00,2024-10-31,Active
430,L10001,73,ENO POWDER LEMON 1X5G SACHET,9.00,2022-11-01,00:00:00,2024-10-31,Active
431,S0R271,74,ENO POWDER Regular 1X5G SACHET,9.00,2022-11-01,00:00:00,2024-10-31,Active
432,SE22058,78,Ostocalcium B12 Banana syrup 200ml,167.00,2022-11-01,00:00:00,2024-10-31,Active
433,SE22058,79,Ostocalcium B12 Lemon syrup 200ml,152.00,2022-11-01,00:00:00,2024-10-31,Active
434,SE22058,80,Crocin 650mg Tablet,35.00,2022-11-01,00:00:00,2024-10-31,Active
435,ND22025,84,Crocin 240 DS Paed Mixed fruit,95.67,2022-11-01,00:00:00,2024-10-31,Active
436,S22010,96,Crocin 120 Paed strawberry 60 ml,36.28,2022-11-01,00:00:00,2024-10-31,Active
437,BGR220294,86,Senso Rapid Relief paste 40 gm,100.00,2022-11-01,00:00:00,2024-10-31,Active
438,BGM220001,88,SENSODYNE 40G FRESHMINT,80.00,2022-11-01,00:00:00,2024-10-31,Active
439,BGS220026,11,Senso Sensitivity & Gum Paste 70g,195.00,2022-11-01,00:00:00,2024-10-31,Active
440,BGE220413,14,Senso Repair & Protect Paste 100g,235.00,2022-11-01,00:00:00,2024-10-31,Active
441,22D2942810,17,Senso Deep Clean Brush-1,80.00,2022-11-01,00:00:00,2024-10-31,Active
442,BGR220301,19,Senso Rapid Relief Paste 80g,180.00,2022-11-01,00:00:00,2024-10-31,Active
443,BGM220854,22,Senso Freshmint Paste 75g,125.00,2022-11-01,00:00:00,2024-10-31,Active
444,BGM220891,24,Senso Freshmint Paste 150g,220.00,2022-11-01,00:00:00,2024-10-31,Active
445,BGG220766,25,Senso Freshgel Paste 75g,125.00,2022-11-01,00:00:00,2024-10-31,Active
446,BGG220813,26,Senso Freshgel Paste 150g,220.00,2022-11-01,00:00:00,2024-10-31,Active
447,BGE220430,27,Senso Repair & Protect Paste 72X70g,195.00,2022-11-01,00:00:00,2024-10-31,Active
448,S22L580,29,Eno Lemon Sixer Pack 6X5g,54.00,2022-11-01,00:00:00,2024-10-31,Active
449,22A2942813,39,Senso. Sensitive Brush 1pc,60.00,2022-11-01,00:00:00,2024-10-31,Active
450,222960,40,Senso Sensitive Brush 2+1 Pack,120.00,2022-11-01,00:00:00,2024-10-31,Active
451,22A0493429,41,Senso Sensitive Brush 4pc Pack,145.00,2022-11-01,00:00:00,2024-10-31,Active
452,BGW220038,45,Senso Whitening Paste 70g,140.00,2022-11-01,00:00:00,2024-10-31,Active
453,BGD220059,46,Senso Deep Clean Paste 70g,135.00,2022-11-01,00:00:00,2024-10-31,Active
"454, 'BGM220908', '48', 'Senso Freshmint 450gms (2+1 Pack"
"455, 'BGR220001', '52', 'Senso Rapid Relief Paste 160g (80gX2"
456,BGQ220001,55,Senso Complete Protection Paste 70g,195.00,2022-11-01,00:00:00,2024-10-31,Active
"457, 'BGQ220001', '56', 'Senso CP Paste 140g (70gX2"
458,H22280,62,Iodex Balm 16g,84.00,2022-11-01,00:00:00,2024-10-31,Active
459,H22263,63,Iodex Balm 40g,160.00,2022-11-01,00:00:00,2024-10-31,Active
460,SL22001,68,Eno Regular Jar 100g,150.00,2022-11-01,00:00:00,2024-10-31,Active
461,SL22001,69,Eno Lemon Jar 100m,150.00,2022-11-01,00:00:00,2024-10-31,Active
462,SE22001,70,Eno Orange Jar 100a,150.00,2022-11-01,00:00:00,2024-10-31,Active
463,L10001,73,ENO POWDER LEMON 1X5G SACHET,9.00,2022-11-01,00:00:00,2024-10-31,Active
464,S0R271,74,ENO POWDER Regular 1X5G SACHET,9.00,2022-11-01,00:00:00,2024-10-31,Active
465,E22165,80,Crocin 650mg Tablet,34.27,2022-10-01,00:00:00,2024-09-30,Active
466,BGM220850,88,SENSODYNE 40G FRESHMINT,80.00,2022-10-01,00:00:00,2024-09-30,Active
467,I22003,28,Iodex Spray 60g,205.00,2022-10-01,00:00:00,2024-09-30,Active
468,BGM220850,78,Ostocalcium B12 Banana syrup 200ml,167.00,2022-10-01,00:00:00,2024-09-30,Active
469,BGM220850,79,Ostocalcium B12 Lemon syrup 200ml,152.00,2022-10-01,00:00:00,2024-09-30,Active
470,BGS220026,11,Senso Sensitivity & Gum Paste 70g,195.00,2022-10-01,00:00:00,2024-09-30,Active
471,BGE220456,14,Senso Repair & Protect Paste 100g,235.00,2022-11-01,00:00:00,2024-10-31,Active
472,22E3472281,15,Senso Sensitivity & Gum Brush-1,110.00,2022-12-01,00:00:00,2025-11-30,Active
473,22D3471288,17,Senso Deep Clean Brush-1,80.00,2022-12-01,00:00:00,2025-11-30,Active
474,BGR220321,19,Senso Rapid Relief Paste 80g,180.00,2022-11-01,00:00:00,2024-10-31,Active
475,22B3491306,21,Senso Expert Brush-3pc,220.00,2022-12-01,00:00:00,2027-11-30,Active
476,BGM220924,22,Senso Freshmint Paste 75g,125.00,2022-11-01,00:00:00,2024-10-31,Active
477,BGM220891,24,Senso Freshmint Paste 150g,220.00,2022-11-01,00:00:00,2024-10-31,Active
478,S22L587,29,Eno Lemon Sixer Pack 6X5g,54.00,2022-11-01,00:00:00,2024-10-31,Active
479,22A3423235,39,Senso. Sensitive Brush 1pc,60.00,2022-12-01,00:00:00,2027-11-30,Active
480,22A3273104,40,Senso Sensitive Brush 2+1 Pack,120.00,2022-11-01,00:00:00,2027-10-31,Active
481,22A0493429,41,Senso Sensitive Brush 4pc Pack,145.00,2022-11-01,00:00:00,2027-10-31,Active
482,BGW220038,45,Senso Whitening Paste 70g,140.00,2022-11-01,00:00:00,2027-10-31,Active
483,BGD220059,46,Senso Deep Clean Paste 70g,135.00,2022-11-01,00:00:00,2027-10-31,Active
"484, 'BGM220940', '48', 'Senso Freshmint 450gms (2+1 Pack"
"485, 'BGR220001', '52', 'Senso Rapid Relief Paste 160g (80gX2"
486,BGQ220001,55,Senso Complete Protection Paste 70g,195.00,2022-11-01,00:00:00,2024-10-31,Active
"487, 'BGQ220001', '56', 'Senso CP Paste 140g (70gX2"
488,H22327,62,Iodex Balm 16g,84.00,2022-11-01,00:00:00,2024-10-31,Active
489,H22263,63,Iodex Balm 40g,160.00,2022-11-01,00:00:00,2024-10-31,Active
490,U22097,64,Iodex Ultragel 30g,130.00,2022-11-01,00:00:00,2024-10-31,Active
491,SR22239,68,Eno Regular Jar 100g,150.00,2022-11-01,00:00:00,2024-10-31,Active
492,SL22001,69,Eno Lemon Jar 100m,150.00,2022-11-01,00:00:00,2024-10-31,Active
493,SL22244,69,Eno Lemon Jar 100m,150.00,2022-11-01,00:00:00,2024-10-31,Active
494,SE22001,70,Eno Orange Jar 100a,150.00,2022-11-01,00:00:00,2024-10-31,Active
495,S221053,73,ENO POWDER LEMON 1X5G SACHET,9.00,2022-12-01,00:00:00,2024-11-30,Active
496,S22R241,74,ENO POWDER Regular 1X5G SACHET,9.00,2022-12-01,00:00:00,2024-11-30,Active
497,S22E265,75,ENO POWDER Orange 1X5G SACHET,9.00,2022-11-01,00:00:00,2024-10-31,Active
498,S22C094,76,ENO Cola 1X5G SACHET,9.00,2022-10-01,00:00:00,2024-09-30,Active
499,BGR220296,86,Senso Rapid Relief paste 40 gm,100.00,2022-11-01,00:00:00,2024-10-31,Active
500,I22003,28,Iodex Spray 60g,205.00,2022-11-01,00:00:00,2024-10-31,Active
501,I22008,32,Iodex Spray 3X35g,447.00,2022-11-01,00:00:00,2024-10-31,Active
502,MCMB22001,1,Centrum Men Tab 30,475.00,2022-11-01,00:00:00,2024-10-31,Active
503,MCWB22001,2,Centrum Women Tab 30,495.00,2022-11-01,00:00:00,2024-10-31,Active
504,MCAB22001,3,Centrum Adult Tab 30,495.00,2022-11-01,00:00:00,2024-10-31,Active
505,MCMA22001,4,Centrum Men Tab 50,710.00,2022-11-01,00:00:00,2024-10-31,Active
506,MCWA22001,5,Centrum Women Tab 50,740.00,2022-11-01,00:00:00,2024-10-31,Active
507,MCAA22001,6,Centrum Adult Tab 50,740.00,2022-11-01,00:00:00,2024-10-31,Active
508,MCAA22004,6,Centrum Adult Tab 50,740.00,2022-11-01,00:00:00,2024-04-30,Active
509,SK23001,7,Centrum Kids Gummies 30,495.00,2022-11-01,00:00:00,2024-04-30,Active
510,SK2201,8,Centrum Kids Gummies 50,740.00,2022-11-01,00:00:00,2024-04-30,Active
511,BGS220026,11,Senso Sensitivity & Gum Paste 70g,195.00,2022-11-01,00:00:00,2024-04-30,Active
512,BGU220001,12,Parodontax  Ultraclean Paste 75g,115.00,2022-11-01,00:00:00,2024-04-30,Active
513,BF210001,13,Parodontax Daily Fluoride Paste 75g,115.00,2022-11-01,00:00:00,2024-04-30,Active
514,BGE220481,14,Senso Repair & Protect Paste 100g,235.00,2022-11-01,00:00:00,2024-10-31,Active
515,BGR220314,19,Senso Rapid Relief Paste 80g,180.00,2022-11-01,00:00:00,2024-10-31,Active
516,BSM22098,22,Senso Freshmint Paste 75g,125.00,2022-11-01,00:00:00,2024-10-31,Active
517,BGM220895,24,Senso Freshmint Paste 150g,220.00,2022-11-01,00:00:00,2025-10-31,Active
518,BGG220807,25,Senso Freshgel Paste 75g,125.00,2022-11-01,00:00:00,2024-10-31,Active
519,BSG22046,26,Senso Freshgel Paste 150g,220.00,2022-11-01,00:00:00,2024-10-31,Active
520,L221877,29,Eno Lemon Sixer Pack 6X5g,54.00,2022-12-01,00:00:00,2024-11-30,Active
521,22A3153990,39,Senso. Sensitive Brush 1pc,60.00,2022-11-01,00:00:00,2027-10-31,Active
522,223340,40,Senso Sensitive Brush 2+1 Pack,120.00,2022-11-01,00:00:00,2027-10-31,Active
523,22A0493429,41,Senso Sensitive Brush 4pc Pack,145.00,2022-11-01,00:00:00,2027-10-31,Active
524,BGW220038,45,Senso Whitening Paste 70g,140.00,2022-11-01,00:00:00,2027-10-31,Active
525,BG210880,49,Sensodyne Fresh Gel Pack of 3,630.00,2022-11-01,00:00:00,2027-10-31,Active
526,BGM220773,50,Sensodyne Fresh Mint Pack of 3,630.00,2022-08-01,00:00:00,2024-07-31,Active
527,BGQ220001,55,Senso Complete Protection Paste 70g,195.00,2022-08-01,00:00:00,2024-07-31,Active
"528, 'BGQ220001', '56', 'Senso CP Paste 140g (70gX2"
529,H22324,62,Iodex Balm 16g,84.00,2022-11-01,00:00:00,2024-10-31,Active
530,H22263,63,Iodex Balm 40g,160.00,2022-11-01,00:00:00,2024-10-31,Active
531,U22054,64,Iodex Ultragel 30g,130.00,2022-11-01,00:00:00,2024-10-31,Active
532,U22092,65,Iodex Ultragel 15gm,390.00,2022-10-01,00:00:00,2024-09-30,Active
533,H22334,66,Iodex Balm 8gm,42.00,2022-12-01,00:00:00,2024-11-30,Active
534,U22001,67,Iodex Ultragel 50g,180.00,2022-12-01,00:00:00,2024-11-30,Active
535,SL22231,69,Eno Lemon Jar 100m,150.00,2022-11-01,00:00:00,2024-10-31,Active
536,L221748,73,ENO POWDER LEMON 1X5G SACHET,9.00,2022-11-01,00:00:00,2024-10-31,Active
537,S22R209,74,ENO POWDER Regular 1X5G SACHET,9.00,2022-10-01,00:00:00,2024-09-30,Active
